brand,categories,products,orders,items,net_sales_value,net_profit_value,net_margin_rate,observed_return_rate
Joes Jeans,1,3,19,19,1740.0,846.0840015057474,0.4862551732791652,0.5
Shoshanna,1,3,21,21,2943.75,1690.7512450776994,0.5743528645699191,0.2222222222222222
Stone Rose,2,2,13,13,1589.0,781.7609999887645,0.4919830081741753,0.0
Citizen,2,2,15,15,1959.2999572753906,974.3318784033121,0.4972857141069004,0.2
Mitchell & Ness,1,1,7,7,979.6499786376953,577.013835286306,0.5889999978244306,0.0
Knoles & Carter,1,2,10,10,989.9300384521484,509.4840417531203,0.5146667157910957,0.4
Jack Spade,3,4,25,25,2965.790023803711,1549.7618280413599,0.5225460385269439,0.25
Parker,3,11,60,60,14105.979919433594,7702.796410789096,0.546066026946279,0.4090909090909091
Fisherman,1,1,8,8,745.0,391.87000039964914,0.5260000005364418,0.6666666666666666
turkishtowels,1,1,8,8,899.9400329589844,519.2654003181186,0.5770000014454125,0.0
Shephe,1,6,34,34,5309.0,2687.846000430174,0.5062810322904829,0.2
ANSAI,2,4,23,23,2772.580032348633,1625.1754968629539,0.5861599946264776,0.2222222222222222
Taylor,1,1,10,10,1264.0,709.1040008664131,0.5610000006854534,0.0
Hart Schaffner Marx,2,4,22,22,2208.810028076172,1325.5397956772163,0.600114893914953,0.5555555555555556
David Kahn,1,3,16,16,1044.7599868774414,486.096394941403,0.4652708766098887,0.0
True Grit,3,6,38,38,1313.93000125885,635.8045997015064,0.4838953361993064,0.125
Weston Wear,1,1,9,9,660.0,355.7400005310774,0.5390000008046627,0.0
EISENBERG INTERNATIONAL,1,1,9,9,676.0,403.5720009896904,0.5970000014640391,0.5
Giorgio Fiorelli,1,6,40,40,5228.599914550781,3224.69455337751,0.6167414998427092,0.36363636363636365
Xport Designs,1,2,9,9,879.9500274658203,455.4341553609899,0.5175682040406325,0.4
Hold Your Haunches,1,1,4,4,341.9599914550781,131.31263594931428,0.3839999977499247,0.5
Red Engine,2,6,39,39,3605.0800018310547,1662.373564114052,0.4611197430486193,0.26666666666666666
J BRAND,3,6,32,32,5299.0,2725.132000170881,0.5142728817080356,0.2222222222222222
Gucci,2,6,29,29,4634.86994934082,2633.356415107457,0.568161878087211,0.2222222222222222
Rails,1,1,4,4,528.0,322.07999870181084,0.6099999975413084,0.0
Armani Jeans,1,1,3,3,534.0,230.15399992838502,0.43099999986588955,0.0
NEVE,1,1,7,7,1079.6999816894531,595.9943907995832,0.552000000840053,0.0
Holden,1,1,6,6,899.7499847412109,446.2759922606973,0.4959999998100102,0.0
phistic,1,2,15,15,2519.880065917969,1416.412599225539,0.5620952434930878,0.16666666666666666
Helene Berman,1,2,12,12,1260.0,793.4639961272478,0.6297333302597204,0.0
FRYE,1,1,7,7,1188.0,681.9120011329651,0.5740000009536743,0.0
Knoles&Carter,1,1,10,10,1399.9300384521487,841.3579528176933,0.6009999997913839,0.6666666666666666
What Goes Around Comes Around,4,6,34,34,2301.709981918335,1208.5774515677626,0.5250780771956712,0.3076923076923077
Amanda Uprichard,2,3,16,16,1544.6000061035156,840.9994053167461,0.5444771474773542,0.25
Giada Forte,1,1,5,5,454.0,278.302000798285,0.613000001758337,0.3333333333333333
Bikeraccess,1,1,8,8,1199.9500274658205,698.3709187029662,0.5820000022649765,0.0
Red Carter,1,1,2,2,480.0,264.4799995422363,0.5509999990463257,0.0
Fleur Of England,1,1,4,4,531.0399780273438,244.27839036736486,0.46000000089406967,1.0
Candela,1,1,6,6,1144.0,698.9840016365051,0.6110000014305115,0.5
Sandals Cay,1,1,5,5,499.989990234375,282.9943342938459,0.5659999996423721,1.0
Moncler,1,1,9,9,4400.0,2494.7999950498343,0.5669999988749623,0.25
Nobis,1,4,32,32,18025.0,10104.924988467246,0.560606101995409,0.4
Wayfayrer,1,1,8,8,9.0,5.364000011701137,0.5960000013001263,0.3333333333333333
Scarf_tradinginc,2,9,62,62,419.029993057251,238.61651623957553,0.5694497295972176,0.2631578947368421
Coloriffics,2,3,16,16,89.31999969482422,52.526419912327015,0.5880700861149996,0.42857142857142855
CTM,1,5,36,36,243.0399968624115,147.55050845821546,0.6071038115662335,0.5
Pashminas4u,2,5,38,38,227.63999700546265,130.78277852830126,0.5745158155364186,0.0625
Alivila.Y Fashion,2,5,28,28,93.77999925613403,40.81251958398104,0.4351942835114871,0.2
Skyblue,1,1,2,2,5.980000019073486,2.9062800178241726,0.4860000014305114,0.0
Berkshire,5,21,131,131,1072.810007095337,595.8203648007658,0.555382929745376,0.3
Allegra K,19,1030,6075,6170,67008.02001595497,35471.50900004247,0.5293621418987833,0.28941285251964866
Magic,1,5,36,36,164.7699999809265,101.22256025136124,0.6143263959645481,0.16666666666666666
DesignSK,2,3,20,20,307.92999839782715,161.3530297752631,0.5239925652414178,0.0
ThatsRad,3,8,55,55,382.6099934577942,221.76672677740083,0.5796156152985167,0.21052631578947367
Yimei,2,2,11,11,40.91999936103821,20.07923967718169,0.4906950144359007,0.5
Vine Branch,1,1,7,7,20.399999618530277,12.32159980386645,0.604000001680106,1.0
Broner,1,2,17,17,293.95000743865967,173.03550467999656,0.5886562350780172,0.6666666666666666
Booty Pop,1,1,8,8,24.94999885559082,10.653649491632732,0.4269999992102385,0.25
Kendall Drive,2,2,7,7,29.939998626708984,17.445039252324996,0.5826666684200367,0.3333333333333333
MM Collections,1,1,6,6,20.0,11.180000007152557,0.5590000003576279,0.3333333333333333
Trenway Textiles,1,1,10,10,41.599998474121094,15.39199940133095,0.36999999918043613,0.25
BBC,2,4,19,19,150.3599967956543,69.03113849624677,0.4591057459921541,0.0
Nippits,1,1,8,8,39.19999933242798,17.404799708855155,0.4440000001341105,0.0
Extra Wide Sock Company,1,4,24,24,101.14999675750732,40.317198475956886,0.39858823300421464,0.2222222222222222
Angelina,7,41,245,246,2659.2999725341797,1396.3994770358688,0.5251003991494687,0.3103448275862069
Chances R,1,1,7,7,23.959999084472656,9.895479592610599,0.4129999987781048,0.5
Rhino Socks,1,3,20,20,101.82999610900879,42.50503815770806,0.4174117625636213,0.2
Funny Girl Designs,2,5,23,23,188.90999794006348,108.32611891709558,0.5734271351348212,0.0
Soxnet,1,7,40,40,259.64999198913574,156.28511553261717,0.6019068760038955,0.07142857142857142
Fruit of the Loom,8,136,905,907,12485.309978485107,6337.9178839032975,0.507629998360065,0.27388535031847133
Symphony Designs,2,9,64,64,345.6799998283386,182.85392002711626,0.5289687575732462,0.36666666666666664
Croakies,2,10,51,51,335.43999671936035,193.8499282346151,0.5778974783284297,0.4117647058823529
FASH Limited,1,1,6,6,36.0,20.232000097632408,0.5620000027120113,0.0
Blue Q,2,2,10,10,51.119998931884766,26.083979445662795,0.5102499998174608,0.5
Universal Textiles,4,8,56,56,441.54999828338623,247.00799959672437,0.559411166474957,0.36
QLook,1,2,8,8,47.94999885559082,27.731099450336394,0.5783336832572841,0.0
ZOCKS,1,1,7,7,39.0,15.092999931424854,0.3869999982416629,0.5
PACT,3,15,94,94,929.6099996566772,454.4098094961034,0.48881768662549413,0.23529411764705882
Fashion Essentials,1,3,13,13,121.56000232696533,53.61456114326656,0.4410542951377798,0.5
K. Bell,3,47,292,292,2498.6899948120117,1221.5116071618063,0.4888608069420418,0.24242424242424243
FoxRiver,4,14,81,81,1031.7899894714355,500.5902048062354,0.48516675865665,0.2647058823529412
Star Ride,1,1,5,5,27.959999084472656,11.323799584423007,0.40499999839812517,0.25
G&G,2,4,16,16,109.97999954223633,62.02481984686136,0.563964539962028,0.3333333333333333
Under Moments,1,27,125,125,1133.2999820709229,531.85311223098,0.46929596809761187,0.30434782608695654
L'eggs,3,8,49,49,491.9899969100952,280.36309855558875,0.5698552822544916,0.125
Railroad Sock,1,1,4,4,23.880000114440918,10.507199993419647,0.4399999976158142,0.0
Samanthas Style Shoppe,13,52,321,321,4588.4699449539185,2296.7869442262136,0.5005561705274022,0.18518518518518517
Toy Machine,1,1,12,12,79.89999771118163,30.921298973736167,0.386999998241663,0.4
Hollywood Star Fashion,5,11,48,48,787.5899982452393,376.13884932406444,0.4775820543202766,0.1
Dan Smith,1,1,5,5,25.34999942779541,15.412799699506536,0.6080000018700957,1.0
VH Apparel - Grippem,1,1,8,8,67.91999816894531,42.993358930006025,0.6330000013113022,0.0
Trendy Trends,2,2,9,9,43.24999809265137,26.097048873209204,0.6034000005573034,0.8
Finaday,1,1,4,4,26.84999942779541,9.692849731819333,0.3609999977052212,0.0
Red Blossom,2,4,24,24,172.14999675750732,96.41574835540354,0.5600682554250407,0.25
Up2date Fashion,1,24,127,127,1242.2899837493896,487.6505217411465,0.3925416192033965,0.2692307692307692
Nollia,1,8,52,52,314.64999198913574,124.50250659096034,0.39568571352532933,0.4117647058823529
ChalkTalkSPORTS,3,9,66,66,500.5299892425537,221.2387748503864,0.4420090296391321,0.3
Skechers,2,5,39,40,700.129997253418,395.3564894772344,0.564690116161573,0.3076923076923077
Y&G,2,28,233,234,5301.680107116699,3138.1713504736963,0.5919201624898451,0.3
Chang King,1,1,9,9,62.92999839782715,36.81404917760081,0.5850000018253921,0.16666666666666666
TheTieBar,2,28,198,198,2349.609968185425,1385.1157147320807,0.5895087837926517,0.2833333333333333
Ozone,4,17,128,128,1728.3900127410889,795.7787858116529,0.46041621390163623,0.2
California Costumes,1,1,7,7,36.36000061035156,16.507440273848772,0.45399999991059303,0.5
Levante,1,2,11,11,92.9000015258789,53.89900101614744,0.5801829938736108,0.6
Warner's,2,22,124,124,2070.719997406006,985.9083586891051,0.47611862536902816,0.2631578947368421
Spicy Spot,2,2,10,10,106.01999855041502,56.232359173975276,0.5303938874063977,0.3333333333333333
NU by John G,1,2,4,4,39.59999847412109,19.8593991615273,0.5014999981503933,0.0
Aviators,1,1,5,5,29.84999942779541,19.223399668863415,0.6440000012516975,0.5
FootJoy,2,6,39,39,315.8699951171875,125.70647740805197,0.39796903584151755,0.45454545454545453
Louisville,1,1,4,4,19.899999618530273,8.7559998588413,0.4400000013411045,0.6666666666666666
Bag Girls,2,3,20,20,179.65999603271484,111.19291796591128,0.61890749427415,0.09090909090909091
Teramasu,1,2,10,10,58.8700008392334,36.93619059900538,0.6274195697715971,1.0
Rudsak,1,2,14,14,126.87999725341797,62.41000857403668,0.4918821715402854,0.16666666666666666
Buster Brown,1,1,7,7,49.94999885559082,31.318649391869453,0.6270000021904707,0.5
Slicon Bra,1,1,5,5,29.969999313354492,14.47550969648525,0.48300000093877316,0.3333333333333333
La Fiorentina,2,5,28,28,361.8299961090088,193.17569831119403,0.5338852510530825,0.2727272727272727
Annabelle,3,7,41,41,582.3299961090088,307.8437983382463,0.5286414926161896,0.16666666666666666
Jolie,2,5,16,16,177.84999656677246,83.7460382588143,0.47088017922661285,0.5
Canari,1,1,10,10,70.0,29.189999960362915,0.41699999943375593,1.0
Bristols 6,3,13,78,78,1000.0,466.64500075392425,0.46664500075392423,0.2222222222222222
Top Quality Products,1,1,6,6,54.749999046325684,34.163999497912826,0.6240000016987325,0.5
VH Apparel - All Mixed Up,1,2,13,13,109.89999771118164,55.037918857935736,0.500800000037998,0.0
Holloway,1,1,10,10,65.93999862670898,35.6735390860802,0.540999997407198,0.6666666666666666
Ooh La La,1,1,10,10,66.23999977111816,35.30591986616135,0.5329999998211861,0.6
Spalding,3,8,46,46,723.8600025177002,413.19922013261424,0.5708275339091007,0.3076923076923077
Peach Couture,1,2,16,16,163.85999965667725,94.26299994130433,0.5752654713707193,0.0
Nvie Basics,2,2,16,16,270.84999656677246,135.51070805822778,0.5003164473912792,0.0
Rockport,1,2,11,11,59.97999954223633,23.824919765742422,0.3972144039275216,0.6666666666666666
TheLees,3,5,28,28,501.2299995422363,229.93057006350284,0.4587326582077968,0.4
Trasparenze,1,6,40,40,473.7199935913086,273.3204973315261,0.5769663536036591,0.5
Chic Intimates,1,1,3,3,35.96999931335449,18.020969661886543,0.5010000001639128,0.0
Happy Socks,1,5,27,27,216.0,87.19199962355196,0.40366666492385167,0.45454545454545453
Danshuz,1,1,7,7,48.0,27.072000145912174,0.564000003039837,1.0
180s,3,22,135,135,2194.4399909973145,1217.6502663206006,0.5548797284573779,0.32
Injinji,2,9,55,55,608.0,300.6604988584295,0.4945073994382064,0.25
INDERA THERMALS,4,24,127,127,1592.2299900054932,831.1305628397297,0.5219915263854955,0.22727272727272727
Basic,1,2,13,13,132.5500020980835,82.83155105206818,0.6249079573063682,0.5
Thomas Bates Designs,1,2,16,16,198.35000324249268,117.10635229476318,0.5904025731302605,0.2857142857142857
Snoozies,3,17,94,94,933.9299869537354,513.9901836643212,0.5503519437691886,0.3170731707317073
Slim N Lift,1,1,4,4,25.979999542236328,11.97677981645733,0.46100000105798244,0.0
Cameo,1,2,16,16,237.8899974822998,151.25265868166474,0.6358092407517836,0.2
Ames,5,13,77,77,1025.480001449585,551.3741112645271,0.5376741725680878,0.17391304347826086
Pacific Legwear,1,2,15,15,160.37999725341797,68.67116879365773,0.4281778898221937,0.1
NaNa,2,3,21,21,262.8599967956543,117.5840384036054,0.4473257241002498,0.3333333333333333
VIP,2,2,9,9,119.90999794006348,69.82961892324418,0.5823502637215309,0.0
Modern Heritage,2,2,6,6,64.94999885559082,35.2808394390399,0.5432000009343029,0.3333333333333333
Touch of Europe Boxers,1,1,3,3,25.979999542236328,10.288079775076437,0.39599999831989413,0.5
Ark apparel,1,1,6,6,52.0,31.4079999178648,0.6039999984204769,0.25
NEXT LEVEL,1,1,5,5,40.02000045776368,18.049020257737048,0.4510000012815,0.5
Cashmere Int,3,7,38,38,477.36999893188477,265.30153929051534,0.5557566245975395,0.16666666666666666
Bridgedale,3,9,57,57,771.8000259399414,336.36691056351196,0.4358213258076345,0.25
Shirt Me Up,1,1,5,5,27.979999542236328,11.303919895948766,0.40400000289082527,0.0
Stella Elyse,2,26,145,145,2713.899974822998,1134.0326557772953,0.41786088886760003,0.3018867924528302
C.C. Exclusives,2,3,13,13,139.89999771118164,82.98867885115713,0.5932000014930964,0.3333333333333333
Bravado,2,7,38,38,533.4799938201904,235.66771750335883,0.44175549267699565,0.3076923076923077
james,1,1,8,8,97.92999839782715,43.97056900920005,0.4489999972283841,0.5
Back to Nature,1,1,5,5,69.94999885559082,43.229099342787265,0.6180000007152557,
NLA,1,1,6,6,56.0,31.864000007510185,0.5690000001341105,
Good Devil,1,7,51,51,842.0,467.02999931853265,0.5546674576229604,0.26666666666666666
Just One,1,4,27,27,371.92999839782715,147.9467189351346,0.3977810866895617,0.16666666666666666
Tuxedo Park,1,3,21,21,203.0,94.23550026095472,0.46421428699977696,0.75
M. Stevens,1,1,8,8,58.0,27.839999917894605,0.47999999858438974,0.6666666666666666
Women Only,1,1,5,5,58.0,35.03199980035424,0.6039999965578318,0.0
Black Diamond,1,1,5,5,72.5,41.83249986846931,0.5769999981857836,0.0
Ducti,1,1,5,5,58.20000076293945,36.66600052835047,0.6300000008195639,0.0
5 Seasons,1,2,13,13,168.99999618530273,85.65199828821419,0.5068165693583785,0.0
PLATINUM SPORT,1,1,4,4,44.910000801086426,16.21251018613368,0.3609999977052212,0.3333333333333333
SILK COUTURE,1,2,13,13,149.89999771118164,90.29975890355348,0.6024000018835067,0.3333333333333333
X-Gear,1,3,27,27,269.81999588012695,160.94762792238956,0.5965000014079529,0.375
Northern Elements,1,1,8,8,74.94999885559082,42.271799582388994,0.5640000030398369,0.0
STY,1,1,7,7,89.93999862670898,52.34507940445661,0.5820000022649765,0.5
Betty Boop,2,2,8,8,109.93999862670898,45.784339228886964,0.41644842460243625,0.5
REWASH,1,2,11,11,75.0,37.124999980442226,0.4949999997392297,0.5
Jou Jou,2,4,23,23,354.73000717163086,196.2196444656566,0.5531520889088997,0.7777777777777778
HEART SOUL,1,1,5,5,60.0,31.500000022351742,0.525000000372529,0.0
TWELVE K,1,2,11,11,150.0,67.27500013075769,0.44850000087171793,0.5
Custom '77,1,1,4,4,45.0,21.510000005364425,0.47800000011920946,0.3333333333333333
Green Tea,2,5,41,41,670.6600170135498,328.59728758958465,0.4899610521778664,0.4117647058823529
Gloria Vanderbilt,2,3,25,25,353.6200008392334,182.98561061666288,0.5174639731417618,0.6
Keen,3,10,58,58,683.8199977874756,335.43314855887036,0.49052842801347796,0.34782608695652173
Christmas Vacation Collectibles,1,1,6,6,95.93999862670898,42.78923952118144,0.4460000013932587,0.0
Ellen Tracy,2,7,34,34,366.86000061035156,214.23930087019576,0.5839810841022788,0.5833333333333334
T Party,1,1,7,7,84.49999809265137,51.88299883392453,0.6140000000596046,0.0
Exquisite Form,2,5,36,36,819.5400352478027,398.62039761842675,0.48639527109605657,0.25
Ymid Select,1,1,8,8,67.95999908447266,43.35847943412185,0.6380000002682209,0.3333333333333333
ADVADRI,2,5,25,25,410.7999954223633,206.87718776200853,0.5035958862397457,0.0
Ear Mitts,1,1,3,3,34.0,21.42000002786517,0.6300000008195639,0.3333333333333333
Botany 500,1,8,51,51,771.6999950408936,462.51649750134175,0.5993475449962032,0.2777777777777778
Pamela Mann Hosiery,1,1,6,6,89.75000381469727,49.183002127900714,0.5480000004172324,0.0
Steve & Barrys,1,1,6,6,89.89999771118164,42.61259899246283,0.47400000086054206,0.5
Coral Bay,2,5,28,28,471.8299961090088,220.24678891525326,0.46679268111722333,0.5
Sportsman,1,1,4,4,35.97999954223633,22.235639742836952,0.6180000007152557,0.5
Dan Post,2,2,9,9,93.8700008392334,45.06348059621498,0.48006264188058356,0.6666666666666666
Scooby Doo,1,1,7,7,89.94999885559082,57.92779937559068,0.6440000012516975,0.2
Danbury,1,1,6,6,107.93999862670898,60.44639948830604,0.5600000023841858,0.0
Tie-Dyed,2,3,17,17,375.88001441955566,174.89435644151789,0.46529304494040363,0.4
Kiss,1,2,4,4,73.95999908447266,35.54671954718857,0.4806208759763403,
Ear Mitts; EarMitts,2,2,12,12,144.0,80.78400016576052,0.5610000011511147,0.0
Icon,3,12,63,63,1026.0,440.87199914455414,0.42969980423445825,0.25
Jobar,1,1,10,10,127.8900032043457,57.42261156071664,0.44900000095367437,0.16666666666666666
Cowboy Shop,2,2,5,5,37.0,19.609999992419034,0.529999999795109,1.0
Playboy,2,5,35,35,641.5200004577637,293.47907966974196,0.45747455957776334,0.25
Chuck,1,1,7,7,94.75000381469727,45.95375214662405,0.4850000031292439,
Flyclothing,1,1,7,7,94.89999771118164,42.04069911579899,0.44300000136718154,0.3333333333333333
SODAtees,1,1,5,5,56.939998626708984,25.964639493413863,0.45600000210106373,0.6666666666666666
Domo,2,3,24,24,504.9499988555908,317.32840014770477,0.6284352923396215,0.1111111111111111
Sealed with a Kiss Designs Plus Size,4,5,21,21,309.0,132.9769999012351,0.4303462779975246,0.6666666666666666
PPU,1,1,6,6,95.0,48.82999986410141,0.5139999985694885,0.0
Single,1,1,3,3,58.5,36.62100011855364,0.6260000020265579,0.0
Vx Intimate Inc,1,15,97,98,2244.4000549316406,1087.696128288095,0.484626671567794,0.2857142857142857
Sunrise Outlet,1,1,4,4,39.900001525878906,16.478700655753915,0.41300000064075004,0.5
Hats,1,2,15,15,179.55000686645508,112.31850472045693,0.6255555579231846,0.625
Forever Collectibles,1,9,65,65,981.5299892425537,385.8761043781537,0.39313735556458557,0.4166666666666667
F.U.S.A.I.,1,2,18,18,327.8599967956543,145.36275826566458,0.44336838798990474,0.125
Polo Jeans Co.,1,1,7,7,119.93999862670898,55.41227951209366,0.4620000012218952,0.0
Mimi San,2,4,24,24,454.8300018310547,269.6594416536907,0.5928796266035566,0.5454545454545454
Christopher Walken,1,1,8,8,119.93999862670898,51.57419959714561,0.43000000156462187,1.0
Jeanstar,1,1,7,7,119.93999862670898,59.37029933362529,0.49500000011175876,0.25
Cloris Murphy,1,23,148,148,2822.8799743652344,1652.8456398064525,0.5855175051068613,0.24561403508771928
bioworld,1,3,23,23,487.939998626709,272.97355928760265,0.5594408330038073,0.14285714285714285
North River,2,3,15,15,342.70000076293945,205.62500048352027,0.6000145900955514,0.0
Maud Sylvina,1,1,4,4,59.96999931335449,30.584699748109287,0.5100000016391278,1.0
COLD STORAGE,1,1,6,6,99.94999885559082,54.37279935361147,0.5439999997615814,1.0
Pepsi,1,1,3,3,59.96999931335449,24.94751978227079,0.41600000113248825,
Eurosock,3,7,42,42,950.0,470.7999989949167,0.4955789463104386,0.1
Papi,1,21,143,143,2630.6699924468994,1374.6250148781953,0.5225379917758508,0.2857142857142857
